team_id,entry_id,detection_prec,detection_rec,detection_f1,selection_mrr@5,selection_r@1,selection_r@5,generation_bleu-1,generation_bleu-2,generation_bleu-3,generation_bleu-4,generation_meteor,generation_rouge_1,generation_rouge_2,generation_rouge_l
0,0,0.9933296275708727,0.9020696617869762,0.9455026455026454,0.7262874779541448,0.6201058201058202,0.8772486772486772,0.3031136579944249,0.17320146473519762,0.10051151839119879,0.06553346347181949,0.2983006662910895,0.33857928542717075,0.1364435609120362,0.30385885087916276
1,0,0.967032967032967,0.9772841998990409,0.9721315591262867,0.8786258264289893,0.825508410745669,0.9435099171478786,0.3336310664892538,0.1975506130439916,0.11510769936519395,0.0713251715275563,0.3310946530411737,0.37431996405788265,0.1552214459204688,0.333168174319034
1,1,0.967032967032967,0.9772841998990409,0.9721315591262867,0.8786258264289893,0.825508410745669,0.9435099171478786,0.3333101698614059,0.19943903468746646,0.11858523090061411,0.07502257620321424,0.32959716230809527,0.3728092478190035,0.15779918370064983,0.3305328752160966
1,2,0.967032967032967,0.9772841998990409,0.9721315591262867,0.8786258264289893,0.825508410745669,0.9435099171478786,0.3268029114681499,0.19418432590404705,0.11150356478012635,0.06913005897962171,0.32317387930748237,0.36580965250190806,0.15166711756676332,0.32454294843118076
1,3,0.9574257425742574,0.9762746087834427,0.9667583104223944,0.8732150295759387,0.820294926268433,0.9377655586103474,0.32162150032463177,0.1922709250461953,0.11454368811515561,0.07120101318865626,0.32052426027741787,0.36114364922797115,0.15191066105532094,0.3223351732718593
1,4,0.9574257425742574,0.9762746087834427,0.9667583104223944,0.8732150295759387,0.820294926268433,0.9377655586103474,0.3368217283490101,0.20468411300259756,0.1252303729714798,0.08101556125368903,0.33416767915643625,0.3762232433501725,0.16297659906753825,0.33636863724869076
2,0,0.9935760171306209,0.9369005552751136,0.9644063393089115,0.8933662423140208,0.8547674720706677,0.9514159521953754,0.32431031890440065,0.18860915905901646,0.1095919608244165,0.06954959275855485,0.3190919737707798,0.36408988561584166,0.1484519908222395,0.3230369993509099
2,1,0.9935760171306209,0.9369005552751136,0.9644063393089115,0.8944574348315579,0.8584047804624577,0.950896336710834,0.33225406828625864,0.19899812247075035,0.11769034778230854,0.07367175339115767,0.32907465990643386,0.37250960578405534,0.15774648182943088,0.3330063836868676
2,2,0.9935760171306209,0.9369005552751136,0.9644063393089115,0.8914176842469904,0.852689010132502,0.950896336710834,0.33377948081515907,0.1998746190991019,0.11794748746929927,0.07547127839789897,0.3322258964781545,0.375054743947921,0.15834145344590095,0.33294747457089513
2,3,0.9935760171306209,0.9369005552751136,0.9644063393089115,0.8876504719840648,0.8474928552870876,0.946219797349961,0.33071049691230375,0.19905942294858225,0.12025464992730149,0.07811253804142652,0.32989162355842944,0.37199586698376114,0.15967662791865259,0.3322667813743088
2,4,0.9935760171306209,0.9369005552751136,0.9644063393089115,0.8936433705724431,0.8578851649779163,0.9493374902572096,0.3271444071595081,0.19489703646000364,0.11455721930067207,0.07334499749557716,0.32658926637767816,0.36865393892427206,0.1553488643298628,0.3280970729290005
3,0,0.9964285714285714,0.9858657243816255,0.9911190053285969,0.9395161972426624,0.9012940877949758,0.9840142095914743,0.3879424492795464,0.25115416026953086,0.16576753053305993,0.11577147646764152,0.3885375460554806,0.43346754135205195,0.20605354183342783,0.3866565655098075
3,1,0.9964285714285714,0.9858657243816255,0.9911190053285969,0.9395161972426624,0.9012940877949758,0.9840142095914743,0.38641751420340864,0.25394387704578836,0.16916261508677752,0.11900992704895558,0.3914239935193276,0.4331885040471551,0.21152165032173595,0.38850720542780837
3,2,0.9964285714285714,0.9858657243816255,0.9911190053285969,0.9395161972426624,0.9012940877949758,0.9840142095914743,0.38407190140346587,0.24791011479508823,0.16295517731637707,0.11385908098579406,0.3841429693004278,0.4295831752072931,0.20360342894789,0.38280766220394613
3,3,0.9964285714285714,0.9858657243816255,0.9911190053285969,0.9395161972426624,0.9012940877949758,0.9840142095914743,0.38614673553264744,0.24953273182425265,0.1643468251250463,0.1147677368372253,0.38645348963946236,0.4316050024898192,0.2047954725219756,0.3853938692308418
3,4,0.9964285714285714,0.9858657243816255,0.9911190053285969,0.9395161972426624,0.9012940877949758,0.9840142095914743,0.3765779644992387,0.2449329784466703,0.16007960365906804,0.11127679800231872,0.37951661936543374,0.42285855592791166,0.20357174601272898,0.380146781279633
4,0,0.9993834771886559,0.8182735991923271,0.8998057174576742,0.7141178647423445,0.6949764085484319,0.7471551484873716,0.3025261848199979,0.178181458731982,0.1057896710110682,0.06714382600677873,0.3001393629738755,0.33657407714690996,0.13945734119998568,0.2990161686437993
4,1,0.9993834771886559,0.8182735991923271,0.8998057174576742,0.7188639097048761,0.6949764085484319,0.7704690535664724,0.3025261848199979,0.178181458731982,0.1057896710110682,0.06714382600677873,0.3001393629738755,0.33657407714690996,0.13945734119998568,0.2990161686437993
4,2,0.9993834771886559,0.8182735991923271,0.8998057174576742,0.7089369969469888,0.6872051068553983,0.7471551484873716,0.30064463060712426,0.175138508445439,0.10446356950987785,0.06641944217898668,0.29558156581592543,0.33458692653849126,0.13711509025435872,0.29756206999223694
4,3,0.9993834771886559,0.8182735991923271,0.8998057174576742,0.710870570820613,0.6872051068553983,0.7615875659172912,0.30064463060712426,0.175138508445439,0.10446356950987785,0.06641944217898668,0.29558156581592543,0.33458692653849126,0.13711509025435872,0.29756206999223694
5,0,0.9916434540389972,0.8985360928823827,0.9427966101694916,0.7587835451977402,0.7055084745762713,0.833686440677966,0.3217605743583333,0.19299323442936153,0.11448933493659122,0.07062041877349805,0.32664014719176315,0.35755682694164936,0.15126577018548512,0.3173979073401269
5,1,0.9916434540389972,0.8985360928823827,0.9427966101694916,0.7587835451977402,0.7055084745762713,0.833686440677966,0.3217605743583333,0.19299323442936153,0.11448933493659122,0.07062041877349805,0.32664014719176315,0.35755682694164936,0.15126577018548512,0.3173979073401269
5,2,0.9916434540389972,0.8985360928823827,0.9427966101694916,0.7587835451977402,0.7055084745762713,0.833686440677966,0.32098975330698565,0.1936020644955129,0.11754012680554256,0.07424828951257877,0.3260102751408932,0.3572016140919807,0.15276475674759332,0.31791157859036484
5,3,0.9916434540389972,0.8985360928823827,0.9427966101694916,0.7539106638418082,0.694385593220339,0.84375,0.31601390937308316,0.18931039880578074,0.11311338315492142,0.07286944654880156,0.3163153006764018,0.3549118567531709,0.15063682364789557,0.31587676729094094
5,4,0.9916434540389972,0.8985360928823827,0.9427966101694916,0.7539106638418082,0.694385593220339,0.84375,0.31159381719684076,0.1841238441727901,0.11004833535903487,0.07099306697088519,0.30920231576416096,0.3509734294813495,0.1466414601884923,0.31298490712627025
6,0,0.9945325314379442,0.9182231196365472,0.9548556430446195,0.8474278215223097,0.8136482939632546,0.9070866141732284,0.3276250495323796,0.1939501261407542,0.11625948886238278,0.07535629216201074,0.3254242457177166,0.36665145900650314,0.15340744646440738,0.32539199738262475
6,1,0.9924160346695557,0.9247854618879354,0.9574078912986674,0.6768399965159831,0.5163313300235172,0.9051476352234127,0.3153099731221616,0.18014780731152308,0.10232869435837286,0.06436693058814844,0.3109434605143282,0.35289715811335703,0.1399374431686996,0.31264945968295355
6,2,0.9838465421504291,0.9838465421504291,0.9838465421504291,0.8842083123001858,0.8485613326602726,0.9464916708732963,0.3361979205671118,0.19946747087712124,0.11863921559158674,0.07627282999200224,0.33300727181848955,0.376059634736098,0.1580380911203499,0.33335148857217906
6,3,0.9838465421504291,0.9838465421504291,0.9838465421504291,0.8842083123001858,0.8485613326602726,0.9464916708732963,0.3361979205671118,0.19946747087712124,0.11863921559158674,0.07627282999200224,0.33300727181848955,0.376059634736098,0.1580380911203499,0.33335148857217906
6,4,0.9838465421504291,0.9838465421504291,0.9838465421504291,0.8809103146558976,0.8531044926804644,0.9293286219081273,0.3371218552506654,0.19959428495097684,0.1174135540143434,0.07429869844213521,0.3340688925865058,0.3773197356862163,0.15759985726547476,0.33624642847052466
7,0,0.9957492029755579,0.9459868753154972,0.970230390887911,0.9309258779877471,0.8987833290188972,0.9666062645612219,0.36783572385681773,0.23249031797041164,0.1471966638572207,0.09787120182585159,0.3745248575445687,0.40456340397562224,0.18427988959226094,0.360660235769472
7,1,0.9957492029755579,0.9459868753154972,0.970230390887911,0.9309258779877471,0.8987833290188972,0.9666062645612219,0.36764825064583145,0.23206146215164186,0.14903852630077374,0.10069752615833148,0.3745023642120124,0.4056801988748261,0.185245741461415,0.3616937075431336
7,2,0.9957492029755579,0.9459868753154972,0.970230390887911,0.9309258779877471,0.8987833290188972,0.9666062645612219,0.3740842049858309,0.24063125881754888,0.1548584298447743,0.10329614459772042,0.3840467369027509,0.41380181153444734,0.19350810329927598,0.36806986763475247
7,3,0.9957492029755579,0.9459868753154972,0.970230390887911,0.9309258779877471,0.8987833290188972,0.9666062645612219,0.3749713181430853,0.2425165486984823,0.15623908335795034,0.1043011899571606,0.3853674411185739,0.4143090243919192,0.1949909268680072,0.369521371625223
7,4,0.9957492029755579,0.9459868753154972,0.970230390887911,0.9309258779877471,0.8987833290188972,0.9666062645612219,0.3751528116911447,0.2426368682353124,0.156820107999359,0.10501918536490236,0.3852349691415614,0.415352358718047,0.1956708999729931,0.37017870657144236
8,0,0.9869848156182213,0.9187279151943463,0.9516339869281044,0.7032941176470591,0.6206535947712417,0.8240522875816993,0.30296904391263874,0.17496532137694454,0.10169722450703936,0.06640330252304799,0.29997397810947035,0.3408214843433514,0.13848594232362393,0.30407801946118695
8,1,0.9875338753387534,0.9197375063099444,0.952430737062206,0.7505401637916015,0.6706743335075797,0.8672242550967066,0.30759713573301534,0.1773524195112153,0.10289689269052636,0.06590267850475323,0.30368315887124936,0.34490679880442815,0.13984599900311628,0.30825136480544757
8,2,0.9875338753387534,0.9197375063099444,0.952430737062206,0.7546088168670502,0.676424464192368,0.865656037637219,0.3055115897787959,0.1753202684867407,0.10034006508968482,0.061986103387205824,0.3022337089711838,0.34330329322126857,0.137456878016892,0.30576078489136244
8,3,0.9875473741201949,0.9207470974255426,0.9529780564263323,0.7807732497387667,0.725705329153605,0.8594566353187042,0.3119641096606481,0.1815114088551798,0.10736848702356393,0.06814042291506266,0.305336027306681,0.3481115100090086,0.14269296218275399,0.31017825670815596
8,4,0.9875473741201949,0.9207470974255426,0.9529780564263323,0.7875827237896202,0.7403343782654128,0.8563218390804598,0.3134787065185509,0.18391767774381684,0.10815833205600528,0.06986147602098992,0.30965085030250283,0.3500833005618499,0.14536894727283398,0.31188115058307814
9,0,0.992468134414832,0.8647147905098436,0.9241974642568115,0.8166262026796152,0.7930941462098732,0.852980847046129,0.3088531402528015,0.1821728047262548,0.10623363407670597,0.06675391104139922,0.3098925394058238,0.3460409923633633,0.1431926434687314,0.30345211549941586
9,1,0.992468134414832,0.8647147905098436,0.9241974642568115,0.812795611905404,0.7882384677636903,0.8508227677367143,0.315364794131835,0.19081356545726147,0.11231724395755598,0.07125597110765743,0.31590904091361066,0.35169926185872824,0.15070272206242194,0.3101163947110126
10,0,0.9859958506224067,0.9596163553760727,0.9726272704016373,0.9399846508058327,0.9158352519826043,0.9669992325402916,0.3683557585489592,0.2373572986507487,0.15313397121153105,0.10301314362139764,0.37188209861526306,0.4112520892612614,0.1938187621028995,0.3692015521574097
11,0,0.9924932975871313,0.9343765774861181,0.9625585023400935,0.8967412029814527,0.8668746749869994,0.9334373374934997,0.37275526003659865,0.24808930778465715,0.16892760020120678,0.11549616894030684,0.3837367286908173,0.4162058815251917,0.20732014342113392,0.37833083569145953
11,1,0.9924932975871313,0.9343765774861181,0.9625585023400935,0.8476339053562143,0.8476339053562143,0.8476339053562143,0.3701412786550535,0.24636181213400898,0.16766788777402297,0.11472549878569042,0.38073768845216027,0.41314731615013617,0.20588433617171303,0.3761886184296568
11,2,0.9924932975871313,0.9343765774861181,0.9625585023400935,0.8858294331773272,0.8497139885595425,0.9334373374934997,0.37023972279459594,0.2464666143126289,0.1677062970641971,0.11471791354695433,0.38134106896708364,0.4134102066353472,0.20603882666071907,0.3764764583589406
11,3,0.9879011046817464,0.9480060575466935,0.9675425038639877,0.9005323716297442,0.8701700154559506,0.9376609994848016,0.3743117830955186,0.2490685737864302,0.1693383673112126,0.11572904701913499,0.38542589023758356,0.41794244232976924,0.20804626996582615,0.37972584825927314
11,4,0.9879011046817464,0.9480060575466935,0.9675425038639877,0.8892065945388977,0.8521380731581659,0.9376609994848016,0.371726615844531,0.24740471572778608,0.16812839001473157,0.1149580088319032,0.3829635969309515,0.4150580808996985,0.20674652980361846,0.37782446917756196
12,0,0.9922865013774105,0.9091367995961636,0.9488935721812435,0.83277133825079,0.7950474183350895,0.8851422550052687,0.3232954119409644,0.19278107978802853,0.11727035775680815,0.07596873190665221,0.3205689981518796,0.36121545261628596,0.15303021329044372,0.32088562091687023
12,1,0.9950657894736842,0.9162039374053509,0.9540078843626807,0.8395181778361802,0.8010512483574245,0.8925098554533508,0.323068079797716,0.19108525865827197,0.11398865961204009,0.07287655070272275,0.3218503690705006,0.3610587552077649,0.1508946832831233,0.32312539137761404
12,2,0.9922865013774105,0.9091367995961636,0.9488935721812435,0.83277133825079,0.7950474183350895,0.8851422550052687,0.3383692440473416,0.20493805439831336,0.12405231771936799,0.08327512503255403,0.33828281539423927,0.3776468282909034,0.16300583238436825,0.33765035453711806
12,3,0.9950657894736842,0.9162039374053509,0.9540078843626807,0.8395181778361802,0.8010512483574245,0.8925098554533508,0.3411018035183977,0.20664754164379223,0.12510967094412345,0.08389001866356079,0.3410853891073074,0.3804619102862284,0.1642570081953019,0.34010548453766304
12,4,0.9950657894736842,0.9162039374053509,0.9540078843626807,0.8395181778361802,0.8010512483574245,0.8925098554533508,0.3373686411643885,0.21310040499843952,0.13761215258683068,0.08849614883704747,0.352627803312106,0.37804396482266844,0.1736004276373586,0.33761799943189214
13,0,0.9794073329984933,0.9843513377082281,0.9818731117824774,0.8832074521651557,0.8434038267875127,0.9425981873111782,0.32154346162553255,0.20154013591601438,0.12537493642800582,0.07887056844892515,0.3439841185165568,0.36224636656484827,0.16283590977453538,0.32087476287743216
13,1,0.9966759002770084,0.9081272084805654,0.9503433703116746,0.8549744673357983,0.8172213417855256,0.9117802430005283,0.3092919298270508,0.1934897963743063,0.11980390216453263,0.0750602423968674,0.3345643552700861,0.3480299670640697,0.15672615429052855,0.3110058348097026
13,2,0.9794073329984933,0.9843513377082281,0.9818731117824774,0.8832074521651557,0.8434038267875127,0.9425981873111782,0.31788666614887234,0.19675290801654036,0.11997122540062229,0.07424087387205418,0.3400468733085178,0.358251114026706,0.15819042038353495,0.3155666748941453
13,3,0.9794073329984933,0.9843513377082281,0.9818731117824774,0.8832074521651557,0.8434038267875127,0.9425981873111782,0.3787472498794214,0.23955273003679348,0.14481752349876645,0.09851239784273874,0.3902044434954222,0.42110743573305554,0.18936985541884982,0.3618802096753272
13,4,0.9794073329984933,0.9843513377082281,0.9818731117824774,0.8832074521651557,0.8434038267875127,0.9425981873111782,0.30936460431533486,0.18032732235303733,0.10765286290010387,0.06761670461175792,0.31321618379208804,0.3476516544121379,0.14352071185499657,0.3099503166367259
14,0,0.9988297249853716,0.8616860171630489,0.9252032520325203,0.7404155374887079,0.6466124661246613,0.8666666666666667,0.30189542836818606,0.17377666014856938,0.10088207744753477,0.06387054482305893,0.297443440435524,0.336730963574322,0.13475450805519695,0.30028958173854786
14,1,0.9988297249853716,0.8616860171630489,0.9252032520325203,0.7404155374887079,0.6466124661246613,0.8666666666666667,0.2944065712387572,0.16728266936989333,0.09693216788866943,0.060934141401602804,0.2907779020723446,0.3301458651639285,0.13094489201351303,0.2955369724708269
14,2,0.9988297249853716,0.8616860171630489,0.9252032520325203,0.7404155374887079,0.6466124661246613,0.8666666666666667,0.2974030440492072,0.16924706198517683,0.09799777440941548,0.06008226981353902,0.2913040058659743,0.3333886921654412,0.13224903494885185,0.29571462930541564
14,3,0.9988297249853716,0.8616860171630489,0.9252032520325203,0.7404155374887079,0.6466124661246613,0.8666666666666667,0.2972775895314294,0.170578209073163,0.10156707779521743,0.0643749763832483,0.293348597770601,0.3326820090258517,0.13407779579232115,0.2959400464421997
15,0,0.9932642487046632,0.9676930843008581,0.9803119406801328,0.9122730759396573,0.8867297366402456,0.950140628995142,0.36384194410042425,0.24276806176765933,0.16216559075328557,0.10830379976077281,0.3771171838130243,0.40798205141180083,0.2031281395333769,0.3651404142146164
15,1,0.9932642487046632,0.9676930843008581,0.9803119406801328,0.9189039461348333,0.8928662746100742,0.9583226796215801,0.3743919431970334,0.24934353154358813,0.16917150952696772,0.11665753924532538,0.38586580473674875,0.4178854227239083,0.20837499316093172,0.37505616961445865
15,2,0.9932642487046632,0.9676930843008581,0.9803119406801328,0.9189039461348333,0.8928662746100742,0.9583226796215801,0.37619896862329916,0.251161104330328,0.17030534244973813,0.11562766495400224,0.3902431473351193,0.4187881599802203,0.20922419218855967,0.37454052172121205
15,3,0.9932642487046632,0.9676930843008581,0.9803119406801328,0.919517599931816,0.8974686780874457,0.9460496036819227,0.3779286588290724,0.2532113037347151,0.1731323280206935,0.11749003422612345,0.39312729395439083,0.4204186507435953,0.2112973361864461,0.3764717317269166
15,4,0.9932642487046632,0.9676930843008581,0.9803119406801328,0.919517599931816,0.8974686780874457,0.9460496036819227,0.37711300297471745,0.25174159952146097,0.17148130806416734,0.11645315809481627,0.39147213563219235,0.41950356364098884,0.20962689428724357,0.3750701022687833
16,0,0.9929155313351499,0.9197375063099444,0.9549266247379454,0.7890723270440249,0.7327044025157232,0.8721174004192871,0.3179478297671725,0.19054166722922086,0.11587097375961611,0.07623644110430701,0.3173289851900217,0.35682229513144903,0.15245687187118884,0.319092764742037
16,1,0.9929155313351499,0.9197375063099444,0.9549266247379454,0.7890723270440249,0.7327044025157232,0.8721174004192871,0.3093144331224888,0.17800715050943122,0.10335277702048448,0.06490458784749475,0.3059620974217209,0.34568618465466433,0.13936888713006143,0.3073888021755786
16,2,0.9929155313351499,0.9197375063099444,0.9549266247379454,0.7890723270440249,0.7327044025157232,0.8721174004192871,0.3090160665329907,0.17748578273894017,0.10140682458459449,0.061761120533803386,0.3054273563067031,0.34696742750957194,0.13874266054689632,0.30740476050331267
16,3,0.9929155313351499,0.9197375063099444,0.9549266247379454,0.7890723270440249,0.7327044025157232,0.8721174004192871,0.335080446701477,0.2066428904725258,0.12884525656528376,0.08570370050271976,0.33336600570230773,0.3742990011644557,0.16594316680952811,0.33643209719733674
17,0,0.9933127572016461,0.9747602221100454,0.9839490445859873,0.9093248407643307,0.8713375796178345,0.9605095541401273,0.36986087057026873,0.23936187421268582,0.1520019091535571,0.10324157621220846,0.3724190283238863,0.41644216971753234,0.19660452261702985,0.3687134314243437
17,1,0.9933127572016461,0.9747602221100454,0.9839490445859873,0.9112781316348192,0.8733757961783439,0.9605095541401273,0.36912465393915106,0.2390001682066821,0.15236252780316173,0.10418735100270439,0.371370800999349,0.41538384270185286,0.19655171086474457,0.3676439736206647
17,2,0.9933127572016461,0.9747602221100454,0.9839490445859873,0.8977409766454347,0.8662420382165604,0.9447133757961783,0.3673451996750296,0.23626293902749723,0.14872027660619425,0.10076975455877717,0.3685243270267443,0.4135709873520481,0.19388468027425146,0.3643979227268645
17,3,0.9933127572016461,0.9747602221100454,0.9839490445859873,0.8907600849256899,0.8626751592356687,0.9314649681528662,0.3657984140360991,0.23576491303975294,0.14958302129509965,0.10079124144852114,0.36833770677075733,0.4120189140578041,0.19357289491846338,0.36341281458395147
17,4,0.9933127572016461,0.9747602221100454,0.9839490445859873,0.895957537154989,0.8621656050955414,0.9447133757961783,0.36605542267608815,0.23580659611523955,0.14854939868517794,0.10064991749820643,0.3677356393015808,0.4124410306389561,0.1938332174446223,0.36338275231459366
18,0,0.9962264150943396,0.9328621908127208,0.9635036496350365,0.8876955161626695,0.8383733055265903,0.9447340980187696,0.380622532027753,0.24496212144547494,0.1610574672225676,0.11162691086143478,0.38348114203535605,0.41731649381942476,0.197237350234427,0.3726490212816597
18,1,0.9962264150943396,0.9328621908127208,0.9635036496350365,0.8596107055961072,0.7872784150156412,0.9473409801876955,0.37481594246075245,0.2401650352599298,0.15639392764599117,0.10697138278431774,0.3795188419195314,0.41073820796958355,0.1923940788736856,0.3673278396522246
18,2,0.9962264150943396,0.9328621908127208,0.9635036496350365,0.8596107055961072,0.7872784150156412,0.9473409801876955,0.3752309096964554,0.24113801587124314,0.15841453171786168,0.10863697920764062,0.3805009783468153,0.4112042198556027,0.19402053603371006,0.3683418770613373
18,3,0.9962264150943396,0.9328621908127208,0.9635036496350365,0.9154848800834201,0.8993743482794577,0.9343065693430657,0.3793984079841336,0.24548233710339187,0.1612321737488968,0.10807509794662759,0.38637746280929935,0.41641049783164147,0.19760172698258763,0.3707121362471319
18,4,0.9962264150943396,0.9328621908127208,0.9635036496350365,0.8596107055961072,0.7872784150156412,0.9473409801876955,0.37492657470470586,0.23666684705546046,0.1525707201159113,0.10375904531781453,0.37923586275697907,0.41013392535153653,0.18783855766831192,0.3629647451501763
19,0,0.9941458222458754,0.9429581019687027,0.9678756476683937,0.9181088082901553,0.8870466321243523,0.9554404145077722,0.372627398376525,0.2401542644187137,0.1556015067804849,0.10644539772403579,0.3801561975775395,0.41030943805658365,0.19355056427505693,0.36648595360414793
19,1,0.9911087866108786,0.9565875820292782,0.9735422553300798,0.9214401917972427,0.8882609812483945,0.9612124325712817,0.377991773204475,0.244916354709457,0.15940981081214067,0.10878920403546131,0.38530007561586443,0.4167458777439718,0.19780152874546406,0.3726866327657377
19,2,0.9953940634595702,0.9818273599192328,0.9885641677255401,0.9503854299025835,0.9235069885641678,0.981448538754765,0.38026010142639877,0.24487376695718327,0.1590055799929338,0.10810714013037473,0.3869070368365862,0.41915929328569934,0.19760187196580614,0.3738459612840118
19,3,0.9953940634595702,0.9818273599192328,0.9885641677255401,0.9503854299025835,0.9235069885641678,0.981448538754765,0.3734649835193708,0.240249243941792,0.1550240820603303,0.10449170067922976,0.3814720474453097,0.41317643798148546,0.1939894227163609,0.36846068933010373
19,4,0.9953940634595702,0.9818273599192328,0.9885641677255401,0.9503854299025835,0.9235069885641678,0.981448538754765,0.22427919858445292,0.153661615830194,0.09984701627759096,0.06628212055930413,0.288655018721672,0.3530325801161858,0.1854650190292249,0.3149601973613214
20,0,0.992619926199262,0.950530035335689,0.9711191335740073,0.8805483926422552,0.8401237751418257,0.9334708612686953,0.3600556602399431,0.22558384125408912,0.1397508011421602,0.09590006439258145,0.36201697359721197,0.39619590780179864,0.17891518517339527,0.3522593745917705
20,1,0.992619926199262,0.950530035335689,0.9711191335740073,0.8923156266116553,0.8602372356884993,0.9334708612686953,0.3609364365377479,0.2258605425228478,0.13974417253116986,0.09572806829957096,0.3624505136500731,0.39687423862775467,0.17895729581204248,0.35255870733933387
20,2,0.992619926199262,0.950530035335689,0.9711191335740073,0.8797747980058447,0.8385765858690046,0.9334708612686953,0.36025019485402654,0.22574239446945626,0.13958892508616183,0.09571952095155031,0.36240751262779974,0.39632926993985285,0.17882802162641154,0.3520179436204731
20,3,0.992619926199262,0.950530035335689,0.9711191335740073,0.8925734914904588,0.8607529654461064,0.9334708612686953,0.36083076067663367,0.2255691516841906,0.13934344180602815,0.09519996674338396,0.36244511617182795,0.396717141457141,0.17853580267764946,0.3522994538708987
20,4,0.992619926199262,0.950530035335689,0.9711191335740073,0.8940089393157984,0.8628158844765342,0.9345023207839093,0.36186991405022334,0.22692127319461267,0.14055208826428164,0.09641320593289071,0.3637402816809549,0.39791526954299006,0.1798745415431886,0.353517744299243
21,0,0.9894055326662743,0.8485613326602726,0.9135869565217392,0.8423278985507243,0.8211956521739131,0.8744565217391304,0.34548665685410496,0.22433780030211892,0.14844584422783583,0.09862526421741914,0.351536090631121,0.3879354233733843,0.18630957259351855,0.34957814786410335
21,1,0.9894055326662743,0.8485613326602726,0.9135869565217392,0.8440760869565215,0.8228260869565217,0.8804347826086957,0.3451406288506594,0.22463305876324263,0.1490707297395884,0.10102724540630657,0.3517843668397323,0.38731458862010737,0.18689286458020343,0.35036887477129947
21,2,0.9926966292134831,0.8919737506309945,0.9396437117787823,0.8517504209873257,0.8258441903749003,0.890188779579899,0.3515161953973445,0.226549933639882,0.14962225921382627,0.09832224679684917,0.3575428813149018,0.39594127924871364,0.18781456855647144,0.3575970674477109
21,3,0.9926966292134831,0.8919737506309945,0.9396437117787823,0.8530000886289103,0.8269077373039087,0.8955065142249402,0.35507957436345156,0.2299813684574498,0.15321047089686907,0.10396758715746368,0.35944743206983204,0.39761945803627224,0.19065259980971064,0.3570325736195476
21,4,0.9894055326662743,0.8485613326602726,0.9135869565217392,0.8478804347826084,0.8228260869565217,0.8880434782608695,0.3458010917422772,0.2252014318461337,0.1509860994010743,0.10246045940415173,0.35171312112698416,0.38734338681359387,0.187797640891314,0.3509006568985712
22,0,0.9990215264187867,0.5153962645128722,0.6799866799866799,0.3521478521478516,0.28305028305028307,0.47952047952047955,0.11310347821112805,0.04101371869516529,0.018889291302214662,0.011965011833715662,0.09712959900134845,0.14108012358800243,0.03450741145375272,0.12502216903203994
22,1,0.9990215264187867,0.5153962645128722,0.6799866799866799,0.28305028305028307,0.28305028305028307,0.28305028305028307,0.11310347821112805,0.04101371869516529,0.018889291302214662,0.011965011833715662,0.09712959900134845,0.14108012358800243,0.03450741145375272,0.12502216903203994
22,2,0.9992119779353822,0.6400807672892479,0.7803076923076923,0.33369230769230723,0.264,0.467076923076923,0.1791648965873028,0.08173597386645035,0.04347993547471996,0.034525286365549704,0.158291836336788,0.20333909009267231,0.06640852044821467,0.18522130474846815
23,0,0.9983704508419338,0.92781423523473,0.9618001046572475,0.9232687946973659,0.8958660387231816,0.9555206698063841,0.3522606827378579,0.2225283969499823,0.14307458497007092,0.09288797425904724,0.35265622944875524,0.39266386710554957,0.1805763685263762,0.3499594773789568
23,1,0.9988944168048646,0.9121655729429581,0.9535620052770449,0.9160861917326295,0.8907651715039577,0.9477572559366755,0.34569616938076003,0.21653275014675508,0.13843740878590852,0.0919794616283101,0.34962460259391287,0.3858500731608523,0.17533628047280816,0.34366262704427125
23,2,0.9842476914720261,0.9146895507319536,0.9481946624803768,0.9093581022152448,0.8801674515960232,0.9429618001046572,0.34846313031315473,0.2209963285382827,0.14269146736247898,0.09271678392772141,0.349686387368206,0.38841341092099646,0.17966954614815808,0.3468538736440252
23,3,0.9977641140301845,0.901060070671378,0.9469496021220158,0.9136958443854997,0.8885941644562335,0.9427055702917773,0.35337828650102604,0.22523482306736084,0.14463933630184353,0.09654397175081776,0.3565199106546755,0.394436923222711,0.18348791384621332,0.35185609980138605
23,4,0.9904868494683827,0.8934881373043917,0.9394904458598726,0.814578910120311,0.762208067940552,0.8832271762208068,0.3180894157649937,0.18846445276014484,0.1121179618719929,0.07191751075780058,0.3153624852896637,0.3567196662211449,0.1490675687588231,0.32001386325794384
24,0,0.9881516587677726,0.2104997476022211,0.3470661672908864,0.003773061450964073,0.0016645859342488557,0.006658343736995423,0.08352298904930275,0.04134431539054328,0.019642896302318493,0.01227737454932524,0.07955545298010039,0.09626620789045254,0.03218608556244704,0.08658225377769975
24,1,0.9881516587677726,0.2104997476022211,0.3470661672908864,0.003773061450964073,0.0016645859342488557,0.006658343736995423,0.07812999333108608,0.03693719378682303,0.017582974805694342,0.009390954606741605,0.07328921952067893,0.08896495764872216,0.028422008141270477,0.07937330934413507
